objid,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_r,class,subClass
1237653616935239724,165.2716,60.334323,18.74243,18.6748,18.40807,18.43365,18.37684,0.01996641,QSO,BROADLINE
1237655369820799039,165.17419,60.888632,18.3265,18.09735,18.1244,18.02152,18.03406,0.02026419,QSO,BROADLINE
1237653617472110645,165.01987,60.728258,18.97409,19.0206,19.06054,18.84744,18.68396,0.02169725,QSO,BROADLINE
1237655369283862530,165.02107,60.391919,17.84505,17.81553,18.10732,18.39738,18.68271,0.02322472,STAR,WD
1237655369820733460,164.83743,60.825885,19.00681,18.96226,18.77806,18.6277,18.74573,0.01838941,QSO,BROADLINE
1237653618008916082,164.54375,61.007674,18.86432,18.69732,18.6614,18.45282,18.55127,0.0240014,QSO,BROADLINE
1237653616935108668,164.62556,60.266771,16.42393,16.45145,16.48952,16.13754,16.29046,0.02099305,QSO,STARBURST BROADLINE
1237655369283600503,164.10348,60.265862,18.34093,18.41612,18.22919,17.63352,17.91319,0.02807157,QSO,STARBURST BROADLINE
1237655369283731476,164.46356,60.388565,18.27137,18.6546,19.20937,19.59472,20.07149,0.01813729,STAR,WD
1237655369283731530,164.60471,60.438899,18.56248,18.28614,18.23734,18.08554,18.05798,0.01925376,QSO,null
1237653618008653888,163.31009,60.863412,18.81786,18.69077,18.55705,18.52881,18.63632,0.03282136,QSO,BROADLINE
1237653618008850566,164.16704,61.017283,19.06334,18.89761,18.90457,18.7774,18.76688,0.02512068,QSO,BROADLINE
1237655370894868706,166.25545,61.928519,18.60861,18.47704,18.26485,18.34376,18.36937,0.02609096,QSO,BROADLINE
1237655371431870485,166.38865,62.45177,18.71585,18.49679,18.50053,18.39743,18.11074,0.02589965,QSO,BROADLINE
1237653618009440280,166.73258,61.302089,18.62988,18.4823,18.31747,18.18129,18.26693,0.02476648,QSO,BROADLINE
1237655369821323269,167.39226,61.239287,19.32557,19.05668,19.02992,18.81234,18.93237,0.02329289,QSO,BROADLINE
1237655370358325260,167.8469,61.657568,18.20372,18.26792,18.11001,18.07632,17.76713,0.02656191,QSO,BROADLINE
1237655370358325251,167.78934,61.676981,19.0691,18.86322,18.96369,18.81605,18.76586,0.02718753,QSO,BROADLINE
1237653618009571448,167.52898,61.422624,17.80212,17.75023,17.66807,17.68887,17.35488,0.03155778,QSO,STARBURST BROADLINE
1237655464302149711,168.55118,61.211566,19.22109,19.07535,18.87893,18.52267,18.48233,0.02030191,QSO,BROADLINE
1237655464302215219,168.81638,61.204986,18.37548,18.22723,17.98651,17.69979,17.71154,0.02533836,QSO,STARBURST BROADLINE
1237655464303067184,172.82379,61.606774,18.85677,18.85001,18.60046,18.67183,18.77705,0.03286865,QSO,BROADLINE
1237653616936747126,172.13055,61.215439,19.37271,19.19861,19.65956,18.8333,19.73536,0.03272565,GALAXY,STARBURST
1237653616936550411,171.02431,61.014609,18.14457,18.004,17.91991,18.01383,17.92588,0.02984527,QSO,BROADLINE
1237653616936419363,170.63212,60.93615,17.84814,17.98775,17.86209,17.59521,17.45253,0.02448367,QSO,BROADLINE
1237655368748236814,170.87705,60.740998,19.20094,19.00517,19.12349,19.00667,18.91261,0.03262341,QSO,BROADLINE
1237655369821978676,170.67791,61.632929,14.96603,15.17493,15.66115,16.01005,16.34578,0.03062678,STAR,A0
1237655464302477372,170.17011,61.313923,18.32581,18.21195,18.10999,17.98981,18.04123,0.02516239,QSO,BROADLINE
1237653616399351886,169.8084,60.512369,18.47565,18.40247,18.23633,18.19012,18.20272,0.02696211,QSO,BROADLINE
1237653616936288262,169.84326,60.814254,18.2114,18.17109,18.16227,18.06663,17.94349,0.02498729,QSO,BROADLINE
1237653618009571448,167.52898,61.422624,17.80212,17.75023,17.66807,17.68887,17.35488,0.03155778,QSO,STARBURST BROADLINE
1237655465912762417,167.8657,62.438349,18.76485,18.73567,19.04917,19.3045,19.57517,0.02568587,STAR,WD
1237655370895458456,168.76975,62.331808,19.3439,19.17973,19.07882,18.8478,18.84605,0.02591589,QSO,BROADLINE
1237655370895589520,169.61676,62.363889,19.09722,18.85913,18.87498,18.87131,18.77551,0.02695538,QSO,BROADLINE
1237655371432722476,170.56569,62.956713,18.73655,18.7052,18.85075,18.91495,19.04256,0.03357064,STAR,A0
1237655371432919046,171.45354,62.915783,18.97582,18.83482,19.14837,19.48399,19.69867,0.03221773,STAR,WD
1237655370895982726,171.52353,62.580804,18.11257,18.41551,18.92733,19.24312,19.56889,0.0346168,STAR,WD
1237655370359242781,172.27268,62.200026,18.70038,18.51006,18.54996,18.29653,18.30729,0.0324474,QSO,BROADLINE
1237655370359308319,172.54941,62.323952,17.11397,17.20748,17.53242,17.79906,18.13056,0.02944078,STAR,OB
1237655369823223834,176.46747,62.109351,17.26712,17.0186,17.02629,17.02423,16.95359,0.05464979,QSO,BROADLINE
1237653616400531528,175.27996,61.058213,19.21665,18.99382,18.9287,18.62561,18.64144,0.1338404,QSO,BROADLINE
1237653616937467906,175.26913,61.394448,18.47335,18.3532,18.25656,18.32539,18.28767,0.1223381,QSO,null
1237655369285828676,174.26399,61.561402,18.81507,18.7454,18.52804,18.53383,18.07281,0.07067533,QSO,STARBURST BROADLINE
1237655369822699550,173.87539,61.967698,18.87504,18.75121,18.92189,18.80738,18.81755,0.02767057,QSO,BROADLINE
1237655464303067184,172.82379,61.606774,18.85677,18.85001,18.60046,18.67183,18.77705,0.03286865,QSO,BROADLINE
1237655464839938052,172.55882,61.94531,18.19307,18.02704,17.86226,17.93347,17.92342,0.03242713,QSO,BROADLINE
1237655368748630063,172.77104,61.068071,17.55229,17.52997,17.52174,17.60115,17.18495,0.02777392,QSO,AGN BROADLINE
1237655370358915198,170.83242,62.007992,18.66878,18.40563,18.40492,18.33153,18.40612,0.02376274,QSO,BROADLINE
1237655370896310357,173.06457,62.816786,17.97275,18.39029,18.34778,18.17131,18.18749,0.02709277,STAR,CV
1237655465377005595,173.33366,62.613861,19.15117,19.09931,19.06124,18.91913,18.8098,0.03438547,QSO,BROADLINE
1237655370359570478,173.86014,62.267525,18.86076,18.86987,18.81108,18.62376,18.50119,0.02432157,QSO,BROADLINE
1237655370359701584,174.34131,62.443149,18.94616,18.85309,18.84654,18.63962,18.64258,0.03365301,QSO,BROADLINE
1237655370359701588,174.33971,62.477031,19.01562,18.90067,18.95313,18.6367,18.74649,0.03443804,QSO,BROADLINE
1237655465377267763,174.72649,62.650937,18.67488,18.39618,18.6515,18.89196,19.10917,0.04697974,STAR,WD
1237655370896703495,174.78265,62.944459,18.81758,18.77859,18.52662,18.61266,18.73948,0.0623535,QSO,BROADLINE
1237655370896769029,175.12357,62.928189,18.98899,18.87901,18.80924,18.91036,18.8087,0.05650412,QSO,BROADLINE
1237655448733745274,175.67509,63.174748,19.27202,19.038,18.87416,18.69552,18.42605,0.07701394,QSO,BROADLINE
1237655369287139518,180.52596,61.918643,19.30876,19.05267,18.93667,19.06754,18.96165,0.05177383,QSO,BROADLINE
1237653616938385564,179.82246,61.653977,18.97179,18.97111,19.36507,19.65004,19.8659,0.08472831,STAR,WDmagnetic
1237655464304443466,179.46735,62.134157,19.07275,19.01074,18.92926,18.69086,18.65486,0.06788228,QSO,BROADLINE
1237655464304574580,180.02528,62.198287,18.80896,18.55964,18.71748,18.57854,18.46651,0.05130127,QSO,BROADLINE
1237655369823617060,178.30978,62.213042,19.08989,18.98109,18.77452,18.88074,18.94435,0.06693976,QSO,BROADLINE
1237655369286680714,178.04379,61.86649,19.24586,19.0671,18.9691,18.62044,18.60725,0.08051809,QSO,BROADLINE
1237655464303919149,176.75161,62.002244,17.48384,17.24043,17.08672,17.09131,16.92649,0.06459822,QSO,BROADLINE
1237655368749482084,176.72769,61.305829,19.1988,19.0996,18.97076,19.03889,18.96845,0.06317518,QSO,BROADLINE
1237655464303722581,176.10919,61.808407,18.86781,18.72997,18.74576,18.49579,18.54908,0.05860166,QSO,BROADLINE
1237655369822896187,175.03742,61.939687,18.50393,18.37934,18.19831,18.18078,18.09129,0.06180425,QSO,BROADLINE
1237655371433771051,175.93681,63.36933,18.22215,18.17498,18.51537,18.802,19.13546,0.07556928,STAR,WD
1237655448733614244,175.00523,63.00312,18.94515,18.72227,18.85359,18.74022,18.67206,0.07158921,QSO,BROADLINE
1237655498674929787,227.6974,-1.8655423,17.37764,17.47026,17.85025,18.13609,18.36479,0.2473238,STAR,A0
1237655498674929725,227.6325,-2.0204426,17.74373,17.6594,17.4238,17.15678,16.9236,0.2549989,QSO,BROADLINE
1237651823248080945,220.17729,4.54513,18.64352,18.55144,18.55662,18.58065,18.61768,0.0943654,STAR,B6
1237654879666307378,221.89753,3.5067468,19.06953,18.91166,18.72324,18.70059,18.78086,0.09771745,QSO,BROADLINE
1237654879129108508,221.04679,3.1999932,19.16711,19.17083,19.0949,18.8937,18.69579,0.09230276,QSO,BROADLINE
1237651822174666893,220.88828,3.6863091,19.13139,19.02494,18.80235,18.61631,18.52591,0.09481791,QSO,BROADLINE
1237651822711341244,220.50196,4.2068673,18.98559,18.71397,19.04971,19.3305,19.50475,0.09642491,STAR,WD
1237651822711734418,221.33869,4.0330856,19.16051,18.95894,18.78673,18.69116,18.77438,0.085395,QSO,BROADLINE
1237654880740049046,221.88226,4.4018062,18.40902,18.24991,18.17971,18.00445,18.0821,0.09659612,QSO,BROADLINE
1237651821638910035,223.43694,3.1488514,18.23958,18.2922,18.22378,17.94179,17.85769,0.1232768,QSO,BROADLINE
1237651821638910035,223.43694,3.1488514,18.23958,18.2922,18.22378,17.94179,17.85769,0.1232768,QSO,BROADLINE
1237651822175519131,222.92181,3.7178078,19.15993,18.96873,18.91243,18.72472,18.73479,0.1059771,QSO,BROADLINE
1237651822175519131,222.92181,3.7178078,19.15993,18.96873,18.91243,18.72472,18.73479,0.1059771,QSO,BROADLINE
1237654879666438250,222.18689,3.4255013,18.85641,18.75919,18.56786,18.68576,18.58665,0.09665888,QSO,BROADLINE
1237654879666438250,222.18689,3.4255013,18.85641,18.75919,18.56786,18.68576,18.58665,0.09665888,QSO,BROADLINE
1237652942632386695,345.70365,13.764849,19.22336,18.97457,18.87254,18.77171,18.12579,0.4374284,QSO,BROADLINE
1237656494570602552,345.42843,13.52581,18.47803,18.31143,18.16318,17.94971,17.87395,0.3650474,QSO,BROADLINE
1237656242776113447,344.46972,14.747474,19.11229,18.8982,18.89908,19.01781,18.59913,0.102177,GALAXY,STARBURST
1237656242776309847,344.92443,14.774868,18.98688,18.87926,18.82174,18.58642,18.56009,0.1317459,QSO,BROADLINE
1237656495643951408,344.49095,14.283197,19.25401,19.04305,18.89217,18.73595,18.68974,0.1000511,QSO,BROADLINE
1237656494571651345,347.98805,13.562263,19.17997,19.0751,19.00876,18.71527,18.62782,0.173138,QSO,BROADLINE
1237652943170109447,347.67144,14.266877,18.89399,18.90342,19.07714,19.30217,19.40736,0.269771,STAR,OB
1237652943169912878,347.25331,14.119167,17.84489,17.75874,18.04674,18.32365,18.58288,0.3811413,STAR,WD
1237652942096891960,349.03419,13.392927,19.08015,19.05694,18.84223,18.46386,18.36655,0.1525531,QSO,BROADLINE
1237652942096957698,349.23972,13.527667,18.78385,18.65992,18.56174,18.58613,17.8122,0.1538839,QSO,BROADLINE
1237652942633894037,349.34899,13.984785,18.46057,18.25244,18.32039,18.24495,17.61509,0.1265643,QSO,BROADLINE
1237656495108915606,348.88141,14.038172,19.45714,19.18617,19.13687,18.97614,18.92236,0.1412315,QSO,BROADLINE
1237656494034976796,348.43043,13.175154,19.31417,19.02429,18.98182,19.13995,19.00119,0.1467,QSO,BROADLINE
1237656495108587675,348.03172,14.037038,19.09773,19.05676,18.90037,18.78322,17.89286,0.1906523,QSO,STARFORMING BROADLINE
1237656495645786387,348.73781,14.556914,19.1199,18.85729,18.96717,18.84863,18.79586,0.1440426,QSO,BROADLINE
1237656496182657157,348.79804,14.858774,18.57238,18.81884,19.26257,19.53988,19.77397,0.1353121,STAR,WD
1237652943171747930,351.64591,14.567107,18.03528,18.2836,18.71168,19.01946,19.23412,0.1319728,STAR,B9
1237656243315081260,349.32716,15.381955,18.42803,18.35702,18.13072,18.09001,18.09496,0.1024732,QSO,BROADLINE
1237656496182853771,349.292,14.957801,19.0407,18.89549,18.72123,18.74642,18.59024,0.1432394,QSO,BROADLINE
1237672764444835896,351.08055,15.430853,18.84003,18.7523,18.44853,18.34301,18.29968,0.1472051,QSO,BROADLINE
1237656496183836778,351.48027,15.059862,19.15305,19.03535,18.88759,18.82557,18.6761,0.1461483,QSO,null
1237672765519626249,352.96686,13.70185,18.8421,18.72566,19.03205,19.15631,19.13206,0.2041878,STAR,WD
1237655348356841611,243.06274,45.339311,18.30252,18.04209,17.99327,17.84301,17.82554,0.03500784,QSO,BROADLINE
1237655348356907104,243.07632,45.155808,18.92538,18.85552,19.11736,19.38726,19.59605,0.03244151,STAR,OB
1237655348356841611,243.06274,45.339311,18.30252,18.04209,17.99327,17.84301,17.82554,0.03500784,QSO,BROADLINE
1237655348356841611,243.06274,45.339311,18.30252,18.04209,17.99327,17.84301,17.82554,0.03500784,QSO,BROADLINE
1237655348356907104,243.07632,45.155808,18.92538,18.85552,19.11736,19.38726,19.59605,0.03244151,STAR,M2V
1237655348356907104,243.07632,45.155808,18.92538,18.85552,19.11736,19.38726,19.59605,0.03244151,STAR,OB
1237655349430452344,243.73567,46.128901,19.17291,18.95486,18.83947,18.81186,18.71584,0.02647737,QSO,BROADLINE
1237655349430452344,243.73567,46.128901,19.17291,18.95486,18.83947,18.81186,18.71584,0.02647737,QSO,null
1237655349430452344,243.73567,46.128901,19.17291,18.95486,18.83947,18.81186,18.71584,0.02647737,QSO,BROADLINE
1237655349430452318,243.72526,46.204008,19.03066,19.0282,19.00713,19.03723,19.14751,0.02466316,QSO,BROADLINE
1237655349430452318,243.72526,46.204008,19.03066,19.0282,19.00713,19.03723,19.14751,0.02466316,QSO,BROADLINE
1237655349430452318,243.72526,46.204008,19.03066,19.0282,19.00713,19.03723,19.14751,0.02466316,QSO,BROADLINE
1237655465932292184,244.36925,45.901989,19.09486,19.05538,18.82957,18.91257,18.84084,0.03857864,QSO,BROADLINE
1237655465932292184,244.36925,45.901989,19.09486,19.05538,18.82957,18.91257,18.84084,0.03857864,QSO,BROADLINE
1237655465932292184,244.36925,45.901989,19.09486,19.05538,18.82957,18.91257,18.84084,0.03857864,QSO,BROADLINE
1237655474502762689,245.15711,45.267946,18.26024,18.1543,17.91562,17.87892,17.9111,0.02140641,QSO,BROADLINE
1237655474502828132,245.14553,45.145736,19.07962,18.79616,18.91664,18.73738,18.73504,0.02331057,QSO,BROADLINE
1237655474502762689,245.15711,45.267946,18.26024,18.1543,17.91562,17.87892,17.9111,0.02140641,QSO,BROADLINE
1237655474502762689,245.15711,45.267946,18.26024,18.1543,17.91562,17.87892,17.9111,0.02140641,QSO,BROADLINE
1237655474502828132,245.14553,45.145736,19.07962,18.79616,18.91664,18.73738,18.73504,0.02331057,QSO,BROADLINE
1237655474502828132,245.14553,45.145736,19.07962,18.79616,18.91664,18.73738,18.73504,0.02331057,QSO,BROADLINE
1237655472893591695,246.59613,41.930529,19.0572,18.96476,18.92411,18.67333,18.72301,0.01883135,QSO,BROADLINE
1237655348895350822,246.74775,42.791782,18.38738,18.37747,18.18196,18.0104,18.00067,0.031963,QSO,BROADLINE
1237655473966940273,246.67423,43.118822,18.32491,18.15923,18.12451,17.94835,18.01311,0.02522198,QSO,BROADLINE
1237655472893263968,246.048,42.587281,18.55456,18.531,18.5479,18.30439,18.23816,0.03021706,QSO,BROADLINE
1237655348358348917,246.25333,42.725061,18.74066,18.66445,18.56696,18.26807,18.23373,0.02996293,QSO,BROADLINE
1237665355086561383,245.78338,43.112839,18.3137,18.27068,18.25689,18.33427,17.66355,0.03661604,QSO,STARFORMING BROADLINE
1237665355086233724,245.72214,42.340248,19.41005,19.1425,19.10958,18.9362,19.10753,0.02615284,QSO,BROADLINE
1237659327101534355,245.03137,42.7674,19.26069,19.12975,18.98942,18.85023,18.88418,0.03519546,QSO,BROADLINE
1237659327101337757,244.56141,43.1171,18.7683,18.72462,18.4541,18.46232,18.61003,0.04378046,QSO,BROADLINE
1237655464859402354,245.21029,43.862669,18.86565,18.89572,18.48519,18.45849,18.61401,0.03643443,QSO,BROADLINE
1237655464859336889,245.03833,43.959206,18.87806,18.82989,18.49133,18.44137,18.44709,0.03792168,QSO,BROADLINE
1237665356160434274,244.68496,43.46397,17.96977,18.14283,18.84824,18.96582,19.11814,0.04310945,STAR,WD
1237665355623825438,245.32555,43.982475,18.72203,18.64784,18.63284,18.41319,18.40806,0.03603531,QSO,BROADLINE
1237655349431435424,245.61088,44.323377,18.00586,17.95692,17.78191,17.85782,17.85846,0.02884705,QSO,BROADLINE
1237665355087085772,245.78684,44.397693,18.42878,18.30442,18.21891,17.89843,17.84299,0.0304722,QSO,BROADLINE
1237655464859467956,245.27693,43.690816,17.29791,17.39983,17.8883,18.20113,18.54765,0.03567715,STAR,WD
1237671939796893812,225.4802,56.625497,18.12821,18.05096,17.93149,18.06903,17.44197,0.03830311,QSO,BROADLINE
1237671767998201861,226.11029,56.772637,18.547,18.53507,18.49333,18.54688,17.99905,0.0368067,QSO,STARBURST BROADLINE
1237655347814334664,228.13238,53.894445,18.87136,18.65476,18.51612,18.25467,18.27317,0.03384482,QSO,BROADLINE
1237655463778975834,227.6001,53.944549,18.80895,18.62156,18.52372,18.57841,18.39838,0.04183403,QSO,BROADLINE
1237655464315650178,227.23233,54.597542,19.31705,19.17445,19.11757,18.82485,18.86931,0.03647663,QSO,BROADLINE
1237655347813941368,226.65076,54.398446,18.99692,18.83592,18.79527,18.58301,18.57048,0.03683453,QSO,BROADLINE
1237655347277135989,226.65125,54.039138,19.31779,19.17083,18.95163,18.73039,18.70186,0.04389015,GALAXY,null
1237655463778713642,226.54781,54.198735,17.63033,17.71358,17.64534,17.28183,17.21303,0.04336446,QSO,BROADLINE
1237655347277004828,226.15698,54.197117,17.57201,17.51172,17.43239,17.53762,16.91564,0.035183,QSO,STARBURST BROADLINE
1237655347276677136,225.1643,54.712392,18.78044,18.48938,18.57558,18.72647,18.54243,0.03535463,QSO,BROADLINE
1237655464314994732,225.12775,55.285888,17.64168,17.54195,17.66578,17.65014,17.24564,0.0305607,QSO,BROADLINE
1237655348887617569,227.43739,55.070809,18.81709,18.63278,18.61464,18.42215,18.55345,0.03959483,QSO,BROADLINE
1237655464852455465,227.49778,54.932297,18.35434,18.32401,18.17057,18.12103,18.17875,0.04019519,QSO,BROADLINE
1237655349424685079,228.37346,55.242648,18.80441,18.60631,18.49465,18.59759,18.55195,0.03827841,QSO,BROADLINE
1237655465926393967,228.96646,55.367161,19.0771,18.8061,18.88977,18.8885,18.6852,0.04151993,QSO,BROADLINE
1237655465926393893,228.82624,55.259844,17.43971,17.19002,17.35331,17.20912,17.20762,0.03884896,QSO,BROADLINE
1237655348888010840,228.71249,54.769222,19.02731,18.82077,18.86268,18.69462,18.88389,0.04043404,QSO,BROADLINE
1237655465926262794,228.55663,55.583518,18.63308,18.59785,18.37424,18.31017,18.36483,0.04201588,QSO,BROADLINE
1237668601533956212,229.69869,55.198401,17.51816,17.37869,17.73791,18.03226,18.27099,0.04148994,STAR,A0p
1237655349426061480,232.72705,53.339884,19.27178,19.19078,19.1633,18.84225,18.8308,0.04415097,QSO,BROADLINE
1237655464853962805,232.14834,52.812801,18.96136,18.80144,18.96038,19.0785,19.02303,0.03739036,QSO,BROADLINE
1237655464317026352,231.35068,52.534925,17.95594,17.94918,17.85629,17.88493,17.34472,0.03875728,QSO,BROADLINE
1237655463780220942,230.97064,52.088622,18.6321,18.5495,18.3256,18.28412,18.39521,0.0506779,QSO,BROADLINE
1237655464853700794,231.27236,53.106357,19.26038,19.13385,19.10569,18.87309,18.95536,0.04066425,QSO,BROADLINE
1237655464316567768,230.02571,53.301188,19.37058,19.18964,18.99112,19.23354,19.18026,0.0371849,QSO,BROADLINE
1237655464316567602,229.98919,53.226363,19.31233,19.07321,18.99133,18.8073,18.68668,0.03771257,QSO,BROADLINE
1237655463780155504,230.83872,52.218259,19.13044,18.85303,18.77896,18.6449,18.42912,0.05080457,QSO,BROADLINE
1237655347814793302,229.47027,53.248779,18.75875,18.94907,19.24183,19.12035,18.81898,0.03314542,STAR,WD
1237655464316436589,229.70197,53.335156,19.25754,19.12696,19.05076,18.82925,18.72078,0.04303342,QSO,BROADLINE
1237655347815186545,230.59178,52.795481,19.17576,19.04675,19.0852,18.88141,18.93367,0.04669418,QSO,BROADLINE
1237655463779762184,229.84635,52.90885,19.12963,19.04225,19.00192,18.86281,18.9321,0.0358497,QSO,BROADLINE
1237655348888403992,229.82926,54.103463,18.34782,18.18088,18.0823,18.05089,17.99533,0.03083929,QSO,BROADLINE
1237655348888600761,230.52015,53.787485,18.91554,18.86397,18.65876,18.73085,18.8665,0.03267263,QSO,BROADLINE
1237655465390112818,230.35764,54.162854,19.06146,19.00682,18.68027,18.21828,18.19827,0.03310833,QSO,null
1237655465927442531,232.23369,53.719948,18.79085,18.65687,18.4672,18.42017,17.98921,0.04251653,QSO,STARBURST BROADLINE
1237655465391554644,234.61778,52.005078,18.49904,18.31826,18.25866,18.13476,18.10588,0.02900265,QSO,BROADLINE
1237655348353106048,233.9851,51.506222,19.16279,19.01767,18.91327,18.84716,18.8865,0.03640906,QSO,BROADLINE
1237655348353040613,233.94272,51.571698,19.30646,19.15569,19.14212,18.86472,18.78057,0.03409516,QSO,BROADLINE
1237655464854552634,233.70627,51.938518,18.99367,18.97761,18.62427,18.60964,18.71693,0.03442438,QSO,BROADLINE
1237655464854552658,233.64363,51.828076,18.35636,18.22326,17.95882,17.95846,17.60755,0.03398183,QSO,BROADLINE
1237655464854552593,233.66927,51.955269,19.05644,19.08629,18.8476,18.85649,18.86467,0.0340191,QSO,BROADLINE
