objid,name,ra,dec,gmag,gmag_error,spect_type,t_eff,t_eff_error,log_g,distance
1237654652560408755,SDSS J075651.75+352126.39,119.2156,35.35733,18.7,0.01,DA,22233,201,8.064,0.0021115939241971
1237662303519703123,SDSS J161701.34+352319.64,244.2556,35.38879,18.61,0.02,DBA,16825,97,7.92,0.00176465219282248
1237664880493068451,SDSS J103102.22+352646.06,157.7592,35.44613,18.8,0.01,DC,11801,1000,9,0.00367867752133253
1237662503219298317,SDSS J154826.60+352907.64,237.1108,35.48546,17.17,0,DA,18577,80,8.118,0.00365454531257233
1237660963476602956,SDSS J091137.59+353035.24,137.9066,35.50979,17.81,0.02,He-sdB,37696,564,5.62,0.00183036273771943
1237661386544119867,SDSS J162825.88+353204.99,247.1078,35.53472,18.38,0.01,DAO/sdO,78261,5590,6.31,0.00141244655757054
1237671934969905314,SDSS J170751.90+353239.97,256.9662,35.54444,16.29,0,DAH,23491,1000,9.332,0.00993716021039672
1237664338784223260,SDSS J104314.98+353519.64,160.8124,35.58879,16.98,0.02,DA,24638,118,7.608,0.00215930768099607
1237664880493199363,SDSS J103209.75+353540.96,158.0406,35.59471,17.76,0.04,DA+M3,29387,226,8.07,0.00212029223480243
1237665025976500246,SDSS J115358.81+353928.84,178.495,35.65801,16.27,0.02,A/DAZ,31111,58,5.56,0.00286677957776262
1237671937117782026,SDSS J171744.88+354054.52,259.437,35.68181,17.44,0.01,DA,17539,95,8.119,0.00219147078591114
1237662662669959237,SDSS J142122.71+354232.26,215.3446,35.70896,18.97,0.02,DA,18561,162,7.867,0.00628058220408917
1237664672718585947,SDSS J133154.09+354503.85,202.9754,35.75107,17.1,0.02,DA,38080,171,8.089,0.00213819179476865
1237664672718454826,SDSS J133015.67+354742.14,202.5653,35.79504,16.56,0.04,DBA,11447,33,8,0.00371826669072757
1237664817673273403,SDSS J113114.44+355007.19,172.8102,35.83533,18.12,0.02,DAH:,18000,180,7.97,0.00209058485255205
1237665129616703504,SDSS J120841.91+355024.86,182.1746,35.84024,18.79,0.02,AMCVn,11099,154,9.94,0.011986911000104
1237659161740640564,SDSS J162451.24+355127.94,246.2135,35.85776,18.44,0.01,DA,60746,1665,8.09,0.00266905099662315
1237661136884662297,SDSS J095951.46+355244.29,149.9644,35.87897,17.9,0.02,DA,19586,100,7.96,0.010356768253772
1237661463837474932,SDSS J152815.21+355849.37,232.0634,35.98038,18.72,0.01,DA,28063,190,7.894,0.00170178847610197
1237661851484422192,SDSS J151622.01+355945.17,229.0917,35.99588,18.42,0.01,DA,16877,149,7.982,0.00399455975876342
1237665026513043502,SDSS J115006.57+360018.25,177.5274,36.00507,15.81,0.02,sdB,22440,120,5,0.000357451112027016
1237664339321225254,SDSS J104406.19+360046.37,161.0258,36.01288,17.54,0.04,DA,11350,39,8.401,0.00827052237959609
1237664817673338915,SDSS J113151.72+360130.72,172.9655,36.0252,18.8,0.02,DA,20026,249,8.021,0.000448661098446357
1237665129617948737,SDSS J122304.64+360234.04,185.7693,36.04279,17.89,0.03,DA,14682,164,9.076,0.00283732657811978
1237661382773506130,SDSS J095437.82+360617.06,148.6576,36.10474,17.76,0.04,DA,81601,2559,7.966,0.000647944004033956
1237662225130717304,SDSS J101833.67+360701.99,154.6403,36.11722,18.95,0.02,DA,17217,90,7.993,0.00224110148579349
1237661850409828422,SDSS J150602.91+360731.58,226.5121,36.12544,18.46,0.02,DA,18773,162,8.004,0.00427534565528367
1237660962403909781,SDSS J092357.22+360837.32,140.9884,36.1437,15.77,0.02,DA,26255,82,7.716,0.0110650044502018
1237659153679908967,SDSS J161547.53+361121.52,243.948,36.18931,18.63,0.02,DA,21815,201,8.067,0.00365127761182385
1237662301907910734,SDSS J160233.32+361345.48,240.6388,36.2293,18.49,0.02,DAB,48508,187,7.01,0.00216458535879906
1237664854715203616,SDSS J135418.18+361457.12,208.5757,36.2492,18.97,0.01,DC,9956,500,9,0.00813143830548494
1237662336251723831,SDSS J152800.53+361510.81,232.0022,36.253,18.08,0.01,DA,19522,120,8.021,0.00384620915741718
1237664338249515012,SDSS J110708.12+361631.57,166.7838,36.27544,18.34,0.01,DB,20564,310,7.954,0.00236635470280683
1237668354039021811,SDSS J172736.02+361706.40,261.9001,36.28511,18.67,0.01,A/sdB,31022,281,5.506,0.000940193186753573
1237659326031200565,SDSS J164201.51+361726.16,250.5063,36.2906,14.72,0,A/DA:Z2,21952,163,5.974,0.00947754616510964
1237671936043515969,SDSS J171120.65+361953.33,257.836,36.33148,17.6,0.02,DAH:,19874,133,8.71,0.00207136681996869
1237665584334766172,SDSS J172854.34+361958.62,262.2264,36.33295,16.88,0.01,PG1159-O(He),100000,10000,5,0.00105901452310307
1237659162277445677,SDSS J162535.79+362039.26,246.3991,36.34424,18.31,0.01,DAB,32495,272,5.96,0.000526906049195486
1237664337178722378,SDSS J114133.11+362051.07,175.388,36.34752,18.93,0.01,DC,9951,1000,9,0.00316689493627142
1237657606960709783,SDSS J081640.91+362148.71,124.1705,36.36353,18.76,0.03,DA,18955,157,8.393,0.00303006816123406
1237664671639863493,SDSS J123512.97+362323.39,188.804,36.38983,18.25,0.03,DA:,7551,36,7.876,0.000389548683562947
1237664819817611317,SDSS J105510.00+362429.12,163.7917,36.40809,17.52,0.02,DA,16622,72,8.093,0.00442065920989853
1237662193464377458,SDSS J143437.50+362446.00,218.6563,36.41278,19,0.01,DC,9654,240,6.927,6.64025431133389E-05
1237662225688756349,SDSS J142307.87+362454.00,215.7828,36.415,18.01,0.01,DBA,13643,45,8,0.00534498422069602
1237662302981849102,SDSS J160623.21+363005.51,241.5967,36.50153,18.39,0.02,He-sdB,35443,399,5,0.000454570896136739
1237671937117323412,SDSS J171536.37+363040.32,258.9016,36.5112,18.12,0.02,DA,18634,106,8.137,0.00166463081081741
1237655502960132254,SDSS J165826.66+363341.17,254.6111,36.56144,18.41,0.01,DA,21590,170,7.96,0.00295244537719166
1237674368070058127,SDSS J082829.17+363418.69,127.1215,36.57186,17.1,0,DB,16146,40,8.043,0.00633084956076585
1237655504034136119,SDSS J170343.48+363634.27,255.9312,36.60952,19,0.01,B/sdB,33158,414,5.52,0.000989655448290994
1237659326031003771,SDSS J164050.80+363650.94,250.2117,36.61415,17.11,0.02,DAO/sdO,42568,611,5.64,0.00079228546450084
1237661850381975653,SDSS J093849.68+363839.88,144.707,36.64441,18.17,0.01,DBA,18745,200,7.968,0.00212257582645004
1237662503218446367,SDSS J154100.53+363840.96,235.2522,36.64471,17.46,0.02,sdO,41447,648,5.7,0.00174455321394089
1237664818217222213,SDSS J125159.47+364033.56,192.9978,36.67599,17.37,0.02,DA,18738,67,7.985,0.00511841970772295
1237655473970479354,SDSS J165219.82+364110.50,253.0826,36.68625,18.55,0.02,DA,39207,423,8.209,0.00357531917474361
1237655471822471227,SDSS J164125.48+364116.01,250.3562,36.68778,18.45,0.02,A/sdB,32630,439,5.794,0.00143378063138505
1237664672176537612,SDSS J123254.25+364405.21,188.226,36.73478,16.55,0.01,DA,19241,74,8.005,0.00350166388357308
1237662307265871982,SDSS J144926.04+364410.64,222.3585,36.73629,18.27,0.02,DAH:,17703,143,8.05,0.00287280172404213
1237662224595550235,SDSS J103758.12+364505.80,159.4922,36.75161,18.63,0.02,DA,25149,173,8.111,0.000691317885871379
1237661137958600797,SDSS J100041.42+364507.63,150.1726,36.75212,16.78,0.04,DAB,26264,164,5,0.0013469358353852
1237664854176628783,SDSS J133511.56+364659.95,203.7982,36.78332,17.44,0.03,DA,20849,144,7.706,0.00220322952991097
1237661463299686449,SDSS J151803.67+364703.70,229.5153,36.78436,17.42,0.01,DA,17335,80,8.119,0.00365313246230235
1237664337181540362,SDSS J121255.89+364711.65,183.2329,36.78657,18.96,0.03,DA,12311,129,8.506,0.00273373301334596
1237665570373566511,SDSS J171533.85+365214.81,258.8911,36.87078,17.26,0.01,sdB,25339,229,5,0.00093193475524954
1237664818755076133,SDSS J130301.27+365308.12,195.7553,36.88559,17.38,0.02,DA,16124,90,8.098,0.00264441099480567
1237665582186692716,SDSS J171916.97+365326.70,259.8207,36.89075,17.62,0.02,PG1159-O(He),100000,20000,5.5,0.00132367825000941
1237661386006265921,SDSS J161928.28+365403.20,244.8678,36.90089,18.63,0.01,DA,17003,17,7.958,0.00459150652319029
1237654391101718641,SDSS J074955.33+365521.25,117.4805,36.92257,16.53,0.01,DA,27191,64,8.222,0.00637913253390642
1237657606424363258,SDSS J082227.11+365753.68,125.613,36.96491,18.89,0.02,DA,21903,206,8.066,0.00217952237090977
1237665569836564759,SDSS J171403.75+365810.56,258.5156,36.9696,18.69,0.02,DBAZ,12664,180,8.3,0.00274012673725445
1237661850409042057,SDSS J145815.90+370017.50,224.5663,37.00486,17,0.01,He-sdO,50000,5000,6.5,0.00182820836746084
1237661465448153168,SDSS J153213.67+370104.94,233.057,37.01804,17.39,0.02,CV,11245,226,9.45,0.00235497650275688
1237655473970282581,SDSS J165008.20+370109.91,252.5342,37.01942,15.61,0.01,DA,45048,315,8.18,0.00868298999833624
1237662500543266983,SDSS J160214.44+370137.74,240.5602,37.02715,18.67,0.01,DA,16099,110,8.077,0.00467419994978542
1237661850382303300,SDSS J094154.30+370140.91,145.4763,37.02803,18.19,0.02,DA,7646,30,5.88,0.000615534409262443
1237664294762250254,SDSS J140108.46+370255.21,210.2852,37.04867,18.07,0.02,DA,8497,18,8.215,0.000207886697247802
1237654954819125321,SDSS J171226.37+370324.77,258.1099,37.05688,18.98,0.02,DA,20546,301,7.87,0.00248587689333994
1237661850409041949,SDSS J145759.44+370556.87,224.4977,37.09913,18.92,0.02,DA,20369,306,8.028,0.00304262882909362
1237657593539723430,SDSS J082120.78+370823.56,125.3366,37.13988,18.62,0.01,DC,9957,290,8.251,0.00494601042562063
1237661381701861412,SDSS J101800.81+370840.64,154.5034,37.14462,18.47,0.01,DBZ:,15251,94,8.071,0.00405949510083525
1237664819284017223,SDSS J113205.55+370847.36,173.0231,37.14649,17.58,0.02,DA,30663,111,7.623,0.000270634265240961
1237661463836557430,SDSS J151918.27+370849.15,229.8261,37.14699,16.03,0,DA,26429,139,8.03,0.00405900387135821
1237660764307128409,SDSS J093956.90+371026.37,144.9871,37.17399,17.84,0.01,DAB,12112,188,8.723,0.00462916699973771
1237662223524036622,SDSS J110331.92+371144.23,165.883,37.19562,16.76,0.04,DA,25229,109,8.028,0.00314999117504695
1237664818753568772,SDSS J124542.40+371205.22,191.4267,37.20145,16.88,0.02,DA,22146,80,7.821,0.00276438632426403
1237659153679253555,SDSS J161023.39+371315.74,242.5975,37.22104,16.52,0.02,He-sdO,49412,48,7,0.00377259788592604
1237654653635002400,SDSS J075944.98+371503.17,119.9374,37.25088,16.04,0.01,sdO,33180,87,5.46,0.000406535758575131
1237662196149911666,SDSS J145104.16+371541.87,222.7673,37.26163,18.5,0.02,DA,17609,131,8.025,0.00207157473299739
1237661872416948260,SDSS J145840.74+371613.55,224.6698,37.27043,18.46,0.01,DA,10172,42,8.416,0.000548061774937215
1237655374111965216,SDSS J164512.58+371900.34,251.3024,37.31676,16.73,0.02,sdO,33267,198,5.6,0.00181962067143304
1237651250941133011,SDSS J074439.19+372140.29,116.1633,37.36119,17.29,0,DB+M,13415,1000,8.327,0.000518679214607009
1237661872954015822,SDSS J150156.66+372547.32,225.4861,37.42981,18.25,0.01,DA,19628,173,7.989,0.00828713882933782
1237657775540994060,SDSS J084121.92+372619.68,130.3413,37.4388,16.84,0.01,DA,20587,71,8.026,0.00478045227332994
1237664819820036170,SDSS J112217.88+372652.80,170.5745,37.448,15.65,0.02,DAO,35493,125,5,0.000930996123744191
1237661382238797929,SDSS J101838.75+372657.59,154.6615,37.44933,17.7,0.02,DAZ,12121,128,9.89,0.0105599305571264
1237662223536816197,SDSS J133151.38+372754.79,202.9641,37.46522,18.26,0.03,DQ,16700,300,8.5,0.00522583255141276
1237660343397711889,SDSS J092116.04+372943.38,140.3168,37.49538,18.96,0.01,DBA,11792,119,8,0.00238990399961988
1237671936042926248,SDSS J170747.88+373038.59,256.9495,37.51072,19,0.02,DA,23573,326,7.995,0.00119170872086511
1237655504570613854,SDSS J170239.44+373131.35,255.6643,37.52537,18.63,0.01,DA,34509,230,7.721,0.00342680572029356
1237664668437708868,SDSS J104804.53+373247.80,162.0189,37.54661,18.64,0.02,DA,20694,187,7.965,0.00281744471834131
1237654391102046421,SDSS J075247.31+373433.17,118.1971,37.57588,17.57,0.01,DA,21803,90,8.189,0.0048958317490297
1237659325493411872,SDSS J163310.56+373554.78,248.294,37.59855,18.62,0.01,DAB,34286,443,5.51,0.000283965176276473
1237665582186365082,SDSS J171720.52+373605.83,259.3355,37.60162,17.91,0.02,DO,60000,5000,7.75,0.00176104295881371
1237664846122516546,SDSS J132336.77+373711.68,200.9032,37.61991,18.6,0.02,DA,16244,106,8.065,0.00658685069800086
1237662224074145837,SDSS J133713.95+374007.64,204.3081,37.66879,18.69,0.02,DA,17500,163,7.566,0.00389428099759151
1237659329779204195,SDSS J163133.89+374053.98,247.8912,37.68166,18.79,0.02,DB,19000,207,7.868,0.000949791757270217
1237661465447628819,SDSS J152648.60+374100.05,231.7025,37.68335,17.54,0.01,DA,20110,110,8.062,0.00527630403944309
1237661386005807167,SDSS J161555.22+374105.42,243.9801,37.68484,16.86,0.02,He-sdO,49900,16,6.763,0.00142808163823739
1237657776077865000,SDSS J084022.37+374250.98,130.0932,37.71416,17.62,0.02,DA,13424,98,8.519,0.0131906541996439
1237664819289718922,SDSS J123807.42+374322.47,189.5309,37.72291,18.94,0.01,Dox,12000,1000,7.5,0.00141426003512518
1237661387079811138,SDSS J162034.43+374347.35,245.1435,37.72982,18.01,0.01,DA,19023,127,7.925,0.00148244077761212
1237654653098524810,SDSS J080438.99+374435.77,121.1625,37.74327,18.71,0.02,DA,22950,192,8.16,0.00128899929510158
1237654952670855240,SDSS J170035.85+374528.07,255.1494,37.7578,18.87,0.01,sdO: He-sdO,40679,3000,6.5,0.000447866476965711
1237660764307718190,SDSS J094552.63+374533.91,146.4693,37.75942,18.81,0.02,He-sdB,38444,1114,5.23,0.00112378518076791
1237665583260172389,SDSS J172119.37+374538.59,260.3307,37.76072,17.61,0.01,sdO,36735,375,5.6,0.00221597229438699
1237664339325419566,SDSS J113117.51+374740.06,172.823,37.79446,18.64,0.03,DA,22527,226,7.334,0.00157721665533042
1237655374648705141,SDSS J164648.00+374758.78,251.7,37.79966,17.13,0.02,sdB,21771,169,5,0.00104887840589443
1237657630048583772,SDSS J084218.72+374859.33,130.578,37.81648,16.13,0.03,DA,19993,57,8.39,0.00539149324271563
1237662336250478636,SDSS J151616.34+374912.06,229.0681,37.82002,18,0.01,DA,21539,140,8.055,0.00394007640978574
1237661387079811085,SDSS J162051.03+375059.35,245.2126,37.84982,18.76,0.01,DAO/sdO,43500,1500,5.83,0.0005342644321809
1237664294760742995,SDSS J134441.85+375445.63,206.1744,37.91268,18.54,0.01,DAH,6078,67,8.376,0.000905140874927445
1237664294760742995,SDSS J134441.86+375445.69,206.1744,37.91269,18.54,0.01,DAH:,6473,500,7.864,0.00140024030877289
1237664294223085636,SDSS J133532.60+375535.87,203.8858,37.92663,18.31,0.01,DA,19147,159,8.04,0.00454603576043933
1237661136887218187,SDSS J102646.32+375539.00,156.693,37.9275,17.97,0.02,DA,21499,141,8.238,0.00182273412411954
1237664338792546330,SDSS J121735.90+375824.92,184.3996,37.97359,15.4,0.02,sdB,30000,54,5,0.00105511704062203
1237664293685166082,SDSS J132240.62+375851.82,200.6693,37.98106,18.61,0.03,DA,29202,168,7.955,0.0045498205171982
1237659324956147831,SDSS J162912.30+375952.66,247.3013,37.99796,18.25,0.02,DA,17797,73,8.204,0.00359092421411324
1237658203422457958,SDSS J091322.69+380116.90,138.3445,38.02136,18.69,0.02,DA,77061,3794,7.953,0.000536399408651472
1237651191350362356,SDSS J074458.75+380301.55,116.2448,38.05043,17.58,0.01,DA,72189,1266,8.2,0.0017827263668249
1237662701334429814,SDSS J171142.45+380525.30,257.9269,38.09036,17.36,0.02,He-sdO,50000,99,7.01,0.00338111266120108
1237664295835664485,SDSS J135911.25+380659.04,209.7969,38.1164,17.95,0.02,DA,19387,109,8.064,0.0017213844396632
1237662701871366268,SDSS J171350.40+380843.14,258.46,38.14532,18.53,0.01,DB,17200,112,7.88,0.00279678476926352
1237655473969692683,SDSS J164615.83+380923.90,251.566,38.15664,16.98,0.02,DA,25964,125,8.104,0.000813900576624305
1237661871878701093,SDSS J144337.01+381025.75,220.9042,38.17382,18.3,0.02,DQ,8836,27,8,0.00368078038871045
1237661383848886274,SDSS J101001.89+381109.10,152.5079,38.18586,18.96,0.01,DA,18366,128,8.046,0.00189647077951118
1237662504291598409,SDSS J153816.00+381252.26,234.5667,38.21452,17.08,0,sdB,29009,161,5.152,0.00132753926543316
1237664293684248606,SDSS J131218.11+381535.17,198.0755,38.25977,18.69,0.02,He-sdB,45818,42,7,0.00200547736874534
1237662305114521616,SDSS J140419.46+381813.36,211.0811,38.30371,18.78,0.04,He-sdB,40256,804,5.95,0.000202609221789832
1237664819824361478,SDSS J121142.20+381823.83,182.9258,38.30662,18.6,0.03,DA,23945,276,8.101,0.00113506738806687
1237657606961889466,SDSS J082618.86+381848.71,126.5786,38.31353,17.77,0.02,DA,20664,108,8.107,0.00721434197165448
1237668352964165704,SDSS J171905.70+382003.26,259.7737,38.33424,18.2,0.01,A/sdB,32205,253,5.495,0.00071664731158271
1237662223534063631,SDSS J125948.81+382220.24,194.9534,38.37229,17.29,0.02,DA,23333,125,7.973,0.00801041876591462
1237658200738824303,SDSS J090429.15+382249.31,136.1215,38.38036,18.95,0.01,DAH:,45229,1227,7.642,0.00146222573286445
1237661465447039055,SDSS J152123.36+382519.25,230.3473,38.42201,18.48,0.01,DBA,12301,74,8,0.00530285965390969
1237661388690489459,SDSS J162554.70+382600.71,246.4779,38.43353,18.32,0.02,DAO,88576,5137,7.54,0.00255021623532933
1237662223527051281,SDSS J113816.29+382635.12,174.5679,38.44309,18.1,0.03,DO,65000,10000,8.75,0.00405798353481075
1237672005834180718,SDSS J192715.05+382718.70,291.8127,38.45519,15.35,0,He-sdO,43018,5000,6.79,0.0025445375274115
1237665582722908296,SDSS J171810.89+382754.43,259.5454,38.46512,18.63,0.01,DA,54692,1660,7.998,0.00197505623986671
1237655374648377458,SDSS J164424.24+382830.61,251.101,38.47517,16.21,0.01,DA,55263,727,7.99,0.00186246522966674
1237662305651785741,SDSS J140916.12+382832.20,212.3172,38.47561,16.05,0.02,sdBe:,38478,849,5.177,0.000853484743327158
1237661360769531984,SDSS J150506.24+383017.39,226.276,38.50483,16.95,0.01,DBA,15000,300,7.992,0.00474161657904617
1237654628400758915,SDSS J080313.96+383037.73,120.8082,38.51048,18.19,0.02,DAZ,7646,25,6.303,0.000551095294248533
1237654954281402477,SDSS J170559.94+383115.60,256.4998,38.521,18.03,0.01,DB,11722,67,8,0.00170215456504392
1237651192424169515,SDSS J074133.09+383122.58,115.3879,38.52294,18.72,0.02,DA,26439,218,7.755,0.000937589459177716
1237661433247957036,SDSS J150150.77+383147.10,225.4615,38.52975,17.83,0.02,He-sdB,45818,42,7,0.00278897851442079
1237665356695142702,SDSS J161710.48+383306.77,244.2937,38.55188,18.97,0.02,DAH:,15854,204,8.08,0.00391875242016974
1237657596224077890,SDSS J081329.81+383326.86,123.3742,38.55746,17.28,0.02,He-sdO,48462,47,7,0.000898294771376642
1237655472895426785,SDSS J163944.64+383346.84,249.936,38.56301,17.34,0.02,DA,30128,105,8.002,0.00280187793920225
1237655108358701162,SDSS J080920.82+383358.10,122.3367,38.56614,18.25,0.03,DA,20094,171,8.067,0.00355831099965597
1237661433785221166,SDSS J150636.35+383656.95,226.6515,38.61582,18.38,0.02,DA,24192,281,7.773,0.000983507365968077
1237662224071917689,SDSS J131124.26+383718.67,197.8511,38.62185,18.63,0.01,DC,6325,1000,9,5.49178211141198E-05
1237662306188787772,SDSS J141110.99+383722.51,212.7958,38.62292,17.14,0.02,DA,17921,108,7.588,0.00631900357113499
1237662504291139663,SDSS J153331.97+383824.38,233.3832,38.64011,18.3,0.01,DA,17642,120,7.975,0.00466606022391085
1237661137960894470,SDSS J102439.42+383917.89,156.1642,38.65497,16.5,0.02,sdB,32102,204,5.64,0.00215359405148449
1237664669511778316,SDSS J105015.01+383955.66,162.5625,38.66546,18.56,0.01,DC,8169,1000,6.5,0.00432519777678679
1237655129842122875,SDSS J165249.28+384123.18,253.2053,38.68977,16.28,0,DA,40224,230,8.289,0.00122502097367166
1237664667904180258,SDSS J112631.52+384226.06,171.6313,38.70724,18.76,0.02,DA,19194,154,8.164,0.000724611897416412
1237654653099049103,SDSS J080739.44+384226.53,121.9143,38.70737,18.04,0.01,He-sdB,36337,472,5.47,0.000814601844199251
1237662193461100578,SDSS J135831.85+384351.85,209.6327,38.73107,16,0.02,DA,24159,85,8.064,0.0110501924599953
1237661361306468425,SDSS J150704.44+384429.90,226.7685,38.74164,18.27,0.02,DA,32171,205,7.866,0.00373190947795955
1237659132217655465,SDSS J160231.62+384440.16,240.6317,38.74449,16.89,0.01,sdO,51639,1217,5.57,0.00121506845172984
1237655504569958467,SDSS J165837.44+384748.05,254.656,38.79668,18.41,0.02,sdB,31919,283,5.95,0.00214742687951517
1237662301369073735,SDSS J154406.51+384757.65,236.0271,38.79935,18.07,0.01,DA,17079,120,8.12,0.00229391858603274
1237651191350755570,SDSS J074720.59+384910.63,116.8358,38.81962,17.75,0.01,DAB,7137,15,5.566,0.00085175073828227
1237664294758907915,SDSS J132330.45+384929.10,200.8769,38.82475,18.6,0.02,DABZ,11283,237,8.32,0.00522583865830272
1237659162275938383,SDSS J161345.81+384950.77,243.4409,38.83077,16.65,0.02,He-sdO,47547,45,7.07,0.00320107971389998
1237655472895295771,SDSS J163913.62+384957.00,249.8067,38.8325,17.14,0.01,sdB,24754,195,5,0.000395621562201898
1237664669512237191,SDSS J105607.14+385257.62,164.0298,38.88267,18.68,0.01,DA,5631,1000,8,0.000734351425090798
1237661382776848534,SDSS J103033.20+385447.59,157.6383,38.91322,18.81,0.01,DB,20913,1000,8.12,0.00221336843548486
1237662498930688011,SDSS J153953.06+385520.74,234.9711,38.92243,18.85,0.01,DBZ:,12767,239,8.188,0.00166826420313722
1237651497364815967,SDSS J073114.94+385530.40,112.8122,38.92511,18.22,0.02,DA,99406,3568,8.601,0.00124361293106599
1237662225146904642,SDSS J132709.96+385723.69,201.7915,38.95658,17.72,0.03,DA,20944,107,8.003,0.00532154730431735
1237662307800514669,SDSS J142609.31+385736.46,216.5388,38.96013,18.91,0.01,DC,11025,670,8.012,0.00487911122575432
1237662499467821064,SDSS J154358.00+385959.20,235.9917,38.99978,18.56,0.01,DC,9449,280,7.975,0.00559190234944585
1237662499467821064,SDSS J154357.98+385959.37,235.9916,38.99983,18.56,0.01,DC,9200,1000,8,0.00120588215571986
1237654392176312388,SDSS J075205.12+390112.79,118.0213,39.02022,18.72,0.02,DA,21581,185,8.007,0.00105945300832804
1237661139033980945,SDSS J101612.78+390115.06,154.0533,39.02085,17.61,0.03,DA,21717,118,8.323,0.00283377554394723
1237661874026840099,SDSS J145330.84+390245.31,223.3785,39.04592,18.05,0.02,DAH:,17635,148,7.99,0.000980511636340691
1237662225135894530,SDSS J111621.61+390254.31,169.09,39.04842,17.75,0.02,sdB,29560,243,5.53,0.00201240108101564
1237665583259582497,SDSS J171907.09+390449.19,259.7795,39.08033,18.2,0.02,DA,47796,837,8.254,0.00137551679498458
1237651272953692403,SDSS J073756.46+390753.26,114.4853,39.13146,18.46,0.02,DA,77493,2101,8.265,0.00223097488982999
1237663531862589639,SDSS J072339.12+390839.00,110.913,39.14417,17.79,0.01,DQ,9033,28,8,0.0107357873385019
1237662224608198829,SDSS J130527.73+390927.53,196.3655,39.15765,18.78,0.01,CV,7000,1000,7.852,0.000159328121345811
1237663547432108271,SDSS J072929.52+391011.61,112.373,39.16989,15.75,0,DA,13240,60,8.047,0.000158446433348458
1237662302980145173,SDSS J155206.42+391017.62,238.0267,39.17156,18.7,0.02,DQ,8877,46,8,0.0147108587483188
1237661362917670920,SDSS J151539.01+391038.59,228.9125,39.17739,17.98,0.01,DA,16651,120,8.12,0.0023417374495608
1237663547968913565,SDSS J072705.33+391118.49,111.7722,39.18847,18.49,0.02,DA,23584,185,8.048,0.00381784800816772
1237660634917240863,SDSS J093844.81+391321.67,144.6867,39.22269,18.15,0.01,DB,13433,66,8,0.00649758441502724
1237660962943467568,SDSS J095043.94+391541.62,147.6831,39.26156,17.29,0.01,DA+M3,53475,1476,8.43,0.00372458466136162
1237664670049239047,SDSS J105635.40+391757.55,164.1475,39.29932,18.87,0.01,DB,18678,140,7.955,0.00419550960560478
1237660634917240889,SDSS J093852.32+391804.14,144.718,39.30115,18.61,0.02,DA,16140,232,9.425,0.00196423353991775
1237654953744007295,SDSS J170045.09+391830.24,255.1879,39.3084,17.92,0.01,He-sdB,40064,764,5.45,0.00239016934637767
1237664670049370114,SDSS J105812.27+391901.70,164.5511,39.31714,17.17,0.02,sdB,24242,210,5,0.00114550934857401
1237657118410997839,SDSS J083930.00+391903.50,129.875,39.31764,18.63,0.01,sdB,31784,280,5.523,0.00129639451859148
1237672027320287383,SDSS J222850.00+391917.47,337.2083,39.32152,16.14,0.02,sdB,32143,266,5.54,0.000479412255121504
1237673704502723053,SDSS J072147.35+392112.67,110.4473,39.35352,18.91,0.02,DA,24548,213,8.03,0.00117383519928871
1237659161738608730,SDSS J160911.61+392150.40,242.2984,39.364,18.28,0.02,DBA,15400,122,8.226,0.00865446894956238
